POLICY_ID,POLICY_BEGIN_MONTH,POLICY_END_MONTH,POLICY_IS_RENEWED,POLICY_SALES_CHANNEL,POLICY_SALES_CHANNEL_GROUP,POLICY_BRANCH,POLICY_MIN_AGE,POLICY_MIN_DRIVING_EXPERIENCE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_ENGINE_POWER,VEHICLE_IN_CREDIT,VEHICLE_SUM_INSURED,POLICY_INTERMEDIARY,INSURER_GENDER,POLICY_CLM_N,POLICY_CLM_GLT_N,POLICY_PRV_CLM_N,POLICY_PRV_CLM_GLT_N,CLIENT_HAS_DAGO,CLIENT_HAS_OSAGO,POLICY_COURT_SIGN,CLAIM_AVG_ACC_ST_PRD,POLICY_HAS_COMPLAINTS,POLICY_YEARS_RENEWED_N,POLICY_DEDUCT_VALUE,CLIENT_REGISTRATION_REGION,POLICY_PRICE_CHANGE
78715,2,2,0,52,6,Санкт-Петербург,32,14,Ford,Mondeo,160.0,0,610000.0,493,M,0,0,N,N,0,1,0,0.0,0,0,30000.0,Ленинградская,0.04
78719,11,11,0,53,6,Санкт-Петербург,35,15,Toyota,Hilux,144.0,1,963846.0,481,M,0,0,1S,1S,0,1,0,0.0,0,2,0.0,Санкт-Петербург,0.0
78721,12,12,0,53,6,Москва,38,10,Kia,Sorento,175.0,1,1684900.0,1221,M,0,0,N,N,0,0,0,0.0,0,0,0.0,Москва,-0.15
78722,12,12,0,52,6,Москва,21,3,Kia,Ceed,129.0,1,615000.0,910,F,1L,0,0,0,0,1,0,3.0,0,1,0.0,Москва,-0.7
78725,8,8,0,18,1,Москва,37,20,Jeep,Другая модель (Легковое ТС),177.0,0,1144746.0,696,F,3,3,N,N,0,1,0,5.0,0,0,0.0,Московская,1.03
78727,12,12,0,50,5,Санкт-Петербург,35,11,Kia,Rio,107.0,0,380000.0,N,M,0,0,N,N,0,0,0,0.0,0,0,12500.0,Санкт-Петербург,-0.19
78732,12,12,0,52,6,Москва,50,15,Kia,Rio,107.0,1,550900.0,1372,F,0,0,N,N,0,0,0,0.0,0,0,15000.0,Москва,-0.41
78733,12,12,0,52,6,Москва,67,36,Renault,Duster,102.0,1,531770.0,910,M,0,0,0,0,0,0,0,0.0,0,1,0.0,Московская,0.0
78743,7,7,0,53,6,Санкт-Петербург,41,18,Nissan,Qashqai,114.0,1,638397.0,343,M,0,0,1L,1L,0,0,0,0.0,0,3,15000.0,Санкт-Петербург,-0.26
78745,8,8,0,50,5,Москва,40,10,Mazda,6,166.0,0,595000.0,N,F,0,0,1S,0,0,0,0,0.0,0,4,0.0,Москва,0.0
78752,8,7,0,55,6,Москва,51,15,Jeep,Grand Cherokee,243.0,1,3179000.0,1096,M,0,0,N,N,0,1,0,0.0,0,0,0.0,Владимирская,0.01
78756,7,7,0,2,4,Санкт-Петербург,37,15,Mercedes-Benz,GL,249.0,0,3150102.0,174,M,1S,1S,1L,1L,0,0,0,0.0,0,1,0.0,Санкт-Петербург,0.0
78757,7,7,0,49,8,Москва,41,8,Toyota,Land Cruiser 200,309.0,0,2550000.0,N,M,1S,0,0,0,1,0,0,0.0,0,3,0.0,Москва,0.0
78758,7,7,0,53,6,Санкт-Петербург,55,14,Hyundai,ix35,150.0,0,1078218.0,917,F,0,0,0,0,0,1,0,0.0,0,1,0.0,N,0.05
78772,3,3,0,52,6,Санкт-Петербург,49,18,Ford,Focus,105.0,0,541366.0,509,F,1L,0,1S,1S,0,1,0,2.0,0,2,0.0,Ленинградская,-0.58
78774,3,3,0,52,6,Москва,36,17,Toyota,RAV4,146.0,0,1527000.0,910,F,0,0,N,N,0,1,0,0.0,0,0,15000.0,Москва,0.0
78776,2,2,0,50,5,Санкт-Петербург,49,30,Ssang Yong,Rexton,175.0,1,701360.0,N,M,1S,1S,0,0,0,1,0,2.0,0,2,0.0,Ленинградская,0.05
78778,2,2,0,53,6,Москва,46,11,Mitsubishi,ASX,140.0,1,757959.0,1221,F,0,0,1L,1L,0,0,0,0.0,0,1,15000.0,Московская,-0.12
78779,2,2,0,53,6,Москва,35,6,Ford,Kuga,150.0,1,1004364.0,320,F,0,0,0,0,0,0,0,0.0,0,1,0.0,Московская,-0.34
78795,1,1,0,53,6,Москва,33,14,Renault,Duster,135.0,0,925000.0,674,M,0,0,N,N,0,1,0,0.0,0,0,10000.0,Москва,-0.3
78796,2,2,0,53,6,Санкт-Петербург,39,10,Nissan,Juke,117.0,1,714000.0,1346,F,0,0,0,0,0,1,0,0.0,0,1,0.0,Санкт-Петербург,-0.34
78799,1,1,0,10,1,Москва,46,11,Nissan,Qashqai,141.0,0,914300.0,1152,F,1S,1S,N,N,0,1,0,0.0,0,0,0.0,Москва,0.0
78802,1,1,0,52,6,Санкт-Петербург,51,16,Ford,EcoSport,140.0,1,961000.0,1096,F,0,0,N,N,0,0,0,0.0,0,0,0.0,Ленинградская,-0.21
78803,1,1,0,52,6,Москва,33,9,Mitsubishi,ASX,150.0,0,862699.0,910,M,0,0,2,1L,1,1,0,0.0,0,1,0.0,Москва,0.0
78808,2,1,0,53,6,Москва,36,7,Ford,Focus,105.0,0,454095.0,286,M,0,0,0,0,0,0,0,0.0,0,2,10000.0,Москва,0.12
78812,3,3,0,52,6,Санкт-Петербург,57,39,Renault,Duster,135.0,0,650000.0,171,M,0,0,N,N,0,0,0,0.0,0,0,10000.0,Ленинградская,-0.15
78822,4,4,0,53,6,Москва,50,20,Nissan,Qashqai,130.0,0,750164.0,585,F,1L,1L,2,2,0,0,0,0.0,0,3,15000.0,Москва,-0.08
78849,11,11,0,52,6,Москва,41,11,Honda,CR-V,190.0,1,1402000.0,1362,F,0,0,N,N,1,1,0,0.0,0,0,0.0,Москва,-0.05
78852,2,2,0,53,6,Москва,38,20,Renault,Duster,135.0,0,562275.0,528,F,0,0,1S,1S,0,1,0,0.0,0,2,0.0,Москва,-0.09
78863,8,8,0,52,6,Санкт-Петербург,52,20,Geely,Emgrand X7,139.0,1,745500.0,267,M,1S,0,N,N,0,0,0,2.0,0,0,0.0,Санкт-Петербург,-0.47
78864,8,8,0,53,6,Санкт-Петербург,33,15,BMW,X5,306.0,0,2002066.0,1287,F,0,0,0,0,0,0,0,0.0,0,5,0.0,Санкт-Петербург,0.05
78865,8,8,0,52,6,Санкт-Петербург,66,1997,Nissan,Almera,102.0,0,511000.0,952,M,0,0,N,N,1,1,0,0.0,0,0,10000.0,N,0.0
78875,7,7,0,59,3,Санкт-Петербург,43,17,Ford,Focus,150.0,0,593240.0,454,M,0,0,1S,1S,0,1,0,0.0,0,3,10000.0,Санкт-Петербург,0.05
78899,2,2,0,52,6,Москва,50,3,Subaru,Forester,171.0,0,855555.0,204,M,4+,1S,0,0,1,0,0,3.5,0,3,10000.0,Москва,0.05
78903,12,12,0,13,1,Санкт-Петербург,44,19,BMW,X6,245.0,0,2289082.0,1224,F,0,0,0,0,0,1,0,0.0,0,4,0.0,Санкт-Петербург,0.02
78906,8,8,0,50,5,Санкт-Петербург,24,4,Fiat,Punto,77.0,0,336798.0,N,F,0,0,0,0,1,1,0,0.0,0,2,25000.0,Санкт-Петербург,0.0
78920,8,8,0,50,5,Санкт-Петербург,28,4,Renault,Sandero Stepway,84.0,0,343980.0,N,F,0,0,0,0,1,0,0,0.0,0,3,10000.0,Санкт-Петербург,0.0
78922,8,8,0,55,6,Москва,53,15,Hyundai,Solaris,107.0,1,646450.0,1096,F,0,0,N,N,0,0,0,0.0,0,0,0.0,Москва,-0.51
78925,2,2,0,50,5,Санкт-Петербург,44,17,Skoda,Octavia,152.0,0,839750.0,N,F,2,2,0,0,0,1,0,5.0,0,4,0.0,Санкт-Петербург,0.05
78928,12,12,0,53,6,Москва,55,16,Nissan,Qashqai,144.0,1,984801.0,296,M,0,0,N,N,0,0,0,0.0,0,0,0.0,Москва,0.15
78936,8,8,0,52,6,Санкт-Петербург,40,15,Skoda,Yeti,122.0,0,714000.0,1096,F,0,0,0,0,0,1,0,0.0,0,2,0.0,Санкт-Петербург,0.01
78939,1,1,0,53,6,Санкт-Петербург,31,2,BMW,X1,184.0,1,1310000.0,1211,M,2,2,N,N,0,0,0,43.5,0,0,0.0,Санкт-Петербург,0.93
78941,2,2,0,10,1,Москва,45,21,Ford,Focus,100.0,0,359060.0,813,F,0,0,N,N,0,1,0,0.0,0,0,0.0,Москва,-1.0
78947,1,1,0,52,6,Москва,36,11,Kia,Sportage,150.0,1,1124900.0,1372,F,0,0,N,N,0,0,0,0.0,0,0,0.0,Московская,-0.65
78954,12,12,0,59,3,Санкт-Петербург,31,10,Nissan,Almera,102.0,0,535000.0,454,M,0,0,N,N,0,0,0,0.0,0,0,0.0,Санкт-Петербург,0.04
78959,12,12,0,54,6,Москва,37,17,Ford,Mondeo,140.0,1,765850.0,682,M,1L,0,0,0,0,0,0,0.0,0,2,0.0,Москва,0.04
78962,9,9,0,50,5,Москва,26,8,Subaru,Impreza XV,150.0,0,1206000.0,N,M,0,0,N,N,0,0,0,0.0,0,0,0.0,Московская,0.0
78977,2,2,0,53,6,Санкт-Петербург,70,23,Audi,Q5,224.0,0,1865500.0,948,M,0,0,0,0,1,0,0,0.0,0,1,0.0,Санкт-Петербург,0.02
78985,6,6,0,53,6,Санкт-Петербург,64,47,Volkswagen,Tiguan,150.0,0,1059000.0,519,M,0,0,N,N,0,1,0,0.0,0,0,0.0,Ленинградская,-0.51
78989,10,10,0,53,6,Санкт-Петербург,60,1,Volkswagen,Tiguan,170.0,0,1044097.0,224,M,0,0,1L,0,1,0,0,0.0,0,1,0.0,Санкт-Петербург,0.01
78990,7,7,0,53,6,Санкт-Петербург,49,11,Nissan,X-Trail,144.0,1,1368471.0,1346,M,0,0,N,N,0,1,0,0.0,0,0,15000.0,Санкт-Петербург,-0.3
78991,8,8,0,52,6,Санкт-Петербург,47,2011,Renault,Sandero,102.0,1,655000.0,171,M,0,0,N,N,0,0,0,0.0,0,0,15000.0,Санкт-Петербург,0.0
78993,8,8,0,43,1,Санкт-Петербург,53,34,Ford,Focus,115.0,0,430533.0,1238,M,0,0,0,0,0,1,0,0.0,0,4,30000.0,Санкт-Петербург,-0.11
79001,7,7,0,50,5,Москва,44,8,Peugeot,107,68.0,0,204000.0,N,F,0,0,0,0,0,1,0,0.0,0,5,0.0,Москва,0.15
79002,7,7,0,54,6,Москва,65,46,Chery,Tiggo 5,136.0,0,647000.0,412,M,0,0,0,0,0,1,0,0.0,0,1,0.0,Москва,-0.1
79010,7,7,0,50,5,Москва,35,17,Kia,Sportage,150.0,1,410000.0,N,M,0,0,1L,1L,0,1,0,0.0,0,1,0.0,Московская,0.0
79011,7,7,0,55,6,Москва,45,20,Mitsubishi,ASX,140.0,0,633573.0,1096,F,0,0,0,0,0,0,0,0.0,0,3,0.0,Москва,-1.0
79012,7,7,0,53,6,Москва,36,2006,Renault,Duster,135.0,0,600000.0,139,M,0,0,N,N,0,0,0,0.0,0,0,0.0,Москва,0.17
79034,8,8,0,52,6,Санкт-Петербург,42,18,Subaru,Outback,167.0,1,1560000.0,1333,M,0,0,N,N,1,1,0,0.0,0,0,15000.0,Санкт-Петербург,0.0
79041,12,12,0,43,1,Санкт-Петербург,57,15,Hyundai,Solaris,123.0,0,499550.0,1238,M,0,0,N,N,0,1,0,0.0,0,0,15000.0,Санкт-Петербург,0.04
79045,2,2,0,50,5,Санкт-Петербург,32,14,Mercedes-Benz,B,156.0,0,924200.0,N,M,0,0,N,N,0,1,0,0.0,0,0,30000.0,Санкт-Петербург,-0.26
79051,1,1,0,53,6,Санкт-Петербург,44,16,BMW,X1,150.0,1,1405000.0,1211,M,1S,1S,N,N,0,0,0,1.0,0,0,0.0,Санкт-Петербург,0.04
79053,2,2,0,53,6,Санкт-Петербург,42,2,Nissan,Note,110.0,1,476280.0,461,F,1S,1S,0,0,0,1,0,4.0,0,2,0.0,Санкт-Петербург,-0.04
79057,2,2,0,53,6,Москва,26,4,Mitsubishi,ASX,140.0,1,821300.0,1221,M,1S,1S,1S,1S,0,0,0,45.0,0,1,0.0,Московская,-0.02
79060,12,12,0,52,6,Санкт-Петербург,49,3,Nissan,Juke,117.0,1,761471.0,709,M,0,0,N,N,1,1,0,6.0,0,0,0.0,Санкт-Петербург,0.05
79072,3,2,0,4,4,Москва,31,7,Ford,Explorer,294.0,0,1668975.0,1278,M,2,1L,0,0,0,0,0,3.5,0,2,0.0,Москва,-1.0
79079,12,12,0,40,1,Санкт-Петербург,42,14,Nissan,Pathfinder,249.0,0,2078010.0,1245,F,0,0,N,N,0,1,0,0.0,0,0,50000.0,Санкт-Петербург,0.02
79081,1,1,0,23,1,Москва,42,24,Renault,Logan,84.0,0,410000.0,1383,M,0,0,0,0,0,0,0,0.0,0,1,10000.0,Московская,0.13
79083,2,2,0,53,6,Санкт-Петербург,48,14,Kia,Venga,125.0,1,824900.0,924,M,1S,1S,N,N,0,1,0,5.0,0,0,0.0,Санкт-Петербург,-0.55
79086,2,2,0,59,3,Санкт-Петербург,32,8,Volkswagen,Golf,102.0,0,429073.0,565,F,0,0,0,0,1,1,0,0.0,0,4,50000.0,Санкт-Петербург,0.05
79089,12,12,0,11,1,Санкт-Петербург,51,25,Renault,Duster,135.0,0,600000.0,1210,M,0,0,N,N,0,1,0,0.0,0,0,0.0,Санкт-Петербург,0.05
79095,2,1,0,52,6,Санкт-Петербург,32,10,Hyundai,ix35,150.0,0,863730.0,1333,F,0,0,0,0,1,1,0,0.0,0,2,0.0,Ленинградская,0.15
79098,8,8,0,55,6,Москва,32,14,Toyota,Highlander,273.0,0,1368990.0,1096,M,0,0,2,1S,0,1,0,0.0,0,1,0.0,Москва,-0.1
79103,12,12,0,50,5,Санкт-Петербург,42,15,Kia,Sportage,150.0,1,990100.0,N,M,0,0,N,N,1,1,0,0.0,0,0,0.0,Санкт-Петербург,0.05
79106,3,3,0,52,6,Санкт-Петербург,62,30,Toyota,RAV4,150.0,0,1264000.0,1319,F,0,0,1S,1S,1,1,0,0.0,0,1,0.0,Санкт-Петербург,0.04
79108,3,3,0,50,5,Санкт-Петербург,38,10,Kia,Sportage,136.0,0,819247.0,N,M,0,0,2,1S,1,1,0,0.0,0,3,5000.0,Санкт-Петербург,0.15
79115,3,3,0,2,4,Санкт-Петербург,23,5,Ford,Focus,80.0,0,330000.0,1181,F,0,0,0,0,0,0,0,0.0,0,1,30000.0,Санкт-Петербург,-1.0
79116,3,3,0,55,6,Москва,37,15,Mitsubishi,Outlander,146.0,0,1059763.0,1096,M,2,2,1L,0,0,1,0,7.0,0,1,0.0,Московская,-0.15
79117,3,3,0,50,5,Москва,31,10,Mazda,6,147.0,0,699000.0,N,F,0,0,0,0,0,0,0,0.0,0,2,50000.0,Московская,0.14
79118,3,3,0,11,1,Санкт-Петербург,39,13,Honda,CR-V,150.0,0,971191.0,143,F,0,0,0,0,0,1,0,0.0,0,1,0.0,Санкт-Петербург,0.14
79120,3,3,0,53,6,Москва,42,15,Hyundai,ix35,150.0,0,1368900.0,586,F,0,0,N,N,0,1,0,0.0,0,0,0.0,Москва,0.12
79127,8,8,0,52,6,Санкт-Петербург,38,13,Toyota,Highlander,249.0,0,1999000.0,1253,M,2,2,2,2,0,1,0,0.0,0,1,0.0,Санкт-Петербург,0.7
79128,1,1,0,53,6,Санкт-Петербург,56,10,Kia,Rio,107.0,1,542900.0,485,M,0,0,N,N,0,1,0,0.0,0,0,22500.0,Санкт-Петербург,0.04
79132,8,8,0,23,1,Москва,32,0,Honda,CR-V,140.0,0,1250000.0,672,M,1L,1L,N,N,0,1,0,33.0,0,0,20000.0,Московская,-0.02
79133,2,2,0,7,4,Санкт-Петербург,51,10,Mazda,6,147.0,0,500000.0,1227,F,0,0,1L,1L,0,1,0,0.0,0,7,0.0,Санкт-Петербург,0.01
79144,3,3,0,53,6,Москва,50,13,Hyundai,Santa Fe,197.0,1,1963990.0,587,M,1L,1L,N,N,0,0,0,0.0,0,0,0.0,Москва,0.07
79155,1,1,0,55,6,Москва,32,0,Kia,Sportage,150.0,0,1274900.0,1252,M,1S,1S,N,N,0,0,0,4.5,0,0,0.0,Москва,-0.64
79160,8,8,0,52,6,Санкт-Петербург,42,22,Citroen,C-Crosser,170.0,1,973000.0,245,M,1L,1L,0,0,0,1,0,1.0,0,2,5000.0,Санкт-Петербург,0.0
79164,2,2,0,52,6,Москва,46,13,Kia,Sorento,197.0,0,1037590.0,1372,M,1L,1L,1S,1S,0,0,0,1.0,0,2,0.0,Москва,0.28
79165,1,1,0,50,5,Москва,34,14,Volkswagen,Golf,122.0,0,971000.0,N,M,0,0,N,N,0,1,0,0.0,0,0,12500.0,Москва,0.37
79168,2,2,0,55,6,Москва,52,34,Hyundai,Santa Fe,175.0,0,1252755.0,1252,M,0,0,0,0,0,1,0,0.0,0,1,0.0,Москва,-0.03
79170,3,2,0,53,6,Москва,40,10,Hyundai,Santa Fe,175.0,0,1810315.0,587,F,0,0,N,N,0,0,0,0.0,0,0,0.0,Москва,0.0
79177,2,2,0,23,1,Москва,41,9,Mitsubishi,Pajero,250.0,0,1130000.0,46,M,0,0,2,2,1,1,0,0.0,0,7,15000.0,Санкт-Петербург,-0.1
79180,3,3,0,53,6,Санкт-Петербург,28,10,Nissan,Note,110.0,0,383081.0,1316,F,0,0,1L,0,1,0,0,0.0,0,5,0.0,Санкт-Петербург,0.0
79183,3,3,0,53,6,Москва,55,26,Nissan,Teana,182.0,1,827010.0,N,M,0,0,0,0,1,1,0,0.0,0,3,0.0,Москва,0.04
79191,1,1,0,50,5,Санкт-Петербург,43,15,Mitsubishi,ASX,140.0,0,648000.0,N,F,0,0,0,0,0,1,0,0.0,0,2,10000.0,Ленинградская,0.05
79192,3,3,0,53,6,Москва,37,3,Skoda,Fabia,105.0,0,438428.0,1221,F,2,2,0,0,0,0,0,3.0,0,3,0.0,Москва,-0.48
79202,3,3,0,53,6,Москва,35,9,Chevrolet,Captiva,167.0,0,1053003.0,588,M,0,0,0,0,0,1,0,0.0,0,1,0.0,Московская,0.09
79208,4,4,0,55,6,Москва,34,10,Mitsubishi,Outlander XL,170.0,0,805350.0,1096,M,0,0,0,0,0,1,0,0.0,0,4,0.0,Рязанская,0.18
79212,3,3,0,53,6,Москва,27,9,Kia,Sportage,150.0,0,808450.0,264,M,1L,0,0,0,0,0,0,8.0,0,2,0.0,Московская,0.0
79222,3,3,0,53,6,Санкт-Петербург,37,14,Hyundai,Solaris,123.0,1,437388.0,917,M,0,0,2,2,0,1,0,0.0,0,1,15000.0,Ленинградская,-0.2
79225,3,3,0,52,6,Москва,24,3,Ford,Focus,105.0,1,437570.0,910,F,1S,0,0,0,0,0,0,5.0,0,2,0.0,Московская,-0.56
79227,3,3,0,50,5,Москва,36,16,Toyota,Camry,181.0,0,950000.0,N,M,0,0,N,N,1,1,0,0.0,0,0,12500.0,Московская,0.0
79230,3,3,0,52,6,Москва,61,35,Subaru,Forester,150.0,0,1336500.0,204,M,1S,1S,N,N,0,0,0,5.0,0,0,0.0,Московская,-0.03
79232,4,4,0,55,6,Москва,35,5,Renault,SR,84.0,0,293630.0,1252,F,0,0,0,0,0,1,0,0.0,0,4,0.0,Московская,-0.05
79234,8,8,0,55,6,Москва,57,12,Mitsubishi,Pajero Sport,222.0,0,1243932.0,1096,M,0,0,0,0,0,0,0,0.0,0,1,0.0,Московская,0.0
79243,3,3,0,55,6,Москва,36,12,Hyundai,i40,150.0,1,1379900.0,1252,M,1S,1S,N,N,0,1,0,1.0,0,0,10000.0,Москва,0.04
79245,4,4,0,55,6,Москва,36,10,Mitsubishi,Pajero Sport,178.0,0,1166238.0,1096,M,1L,1L,0,0,0,0,0,0.0,0,4,10000.0,Москва,0.2
79247,3,3,0,14,1,Москва,21,1,Mercedes-Benz,CLS,265.0,0,2680000.0,530,F,3,2,N,N,0,0,0,4.666666667,0,0,15000.0,Самарская,-1.0
79274,3,3,0,50,5,Москва,35,14,Mitsubishi,Outlander,167.0,0,1000000.0,N,M,1L,1L,1S,1S,1,1,0,6.0,0,2,0.0,Москва,0.06
79281,3,3,0,55,6,Москва,42,19,Renault,SR,84.0,0,292782.0,1252,M,0,0,0,0,0,1,0,0.0,0,4,0.0,Московская,0.05
79283,3,3,0,52,6,Москва,31,6,Ford,Focus,145.0,0,441237.0,910,M,0,0,0,0,1,1,0,0.0,0,4,15000.0,Московская,0.05
79284,3,3,0,52,6,Санкт-Петербург,49,28,Renault,Fluence,106.0,0,570000.0,1096,M,0,0,0,0,0,1,0,0.0,0,1,0.0,Санкт-Петербург,0.0
79291,3,3,0,52,6,Москва,52,33,Nissan,Qashqai,115.0,0,615851.0,910,M,1L,1L,0,0,0,1,0,0.0,0,3,0.0,Москва,0.28
79299,10,10,0,6,4,Санкт-Петербург,38,2,Kia,Picanto,65.0,0,297000.0,338,M,1S,1S,0,0,0,1,0,14.0,0,1,10000.0,Санкт-Петербург,0.0
79304,2,1,0,52,6,Санкт-Петербург,18,0,Volvo,Другая модель (Грузовое ТС),420.0,0,2332800.0,234,F,1S,1S,0,0,0,0,0,4.0,0,3,0.0,Тверская,-1.0
79305,11,11,0,52,6,Санкт-Петербург,57,18,Renault,Duster,135.0,0,533500.0,1096,M,1L,1L,1L,0,1,1,0,23.0,0,2,0.0,Санкт-Петербург,0.4
79313,4,4,0,53,6,Москва,59,41,Kia,Ceed,129.0,0,546618.0,264,M,1L,1L,0,0,1,0,0,0.0,0,2,0.0,Москва,0.22
79322,1,1,0,31,1,Москва,38,17,Kia,Rio,123.0,0,427966.0,816,M,1S,1S,0,0,0,1,0,6.0,0,2,0.0,Москва,0.05
79338,8,8,0,53,6,Санкт-Петербург,35,12,Nissan,Qashqai,141.0,0,765000.0,461,F,0,0,1L,0,1,1,0,0.0,0,4,0.0,Санкт-Петербург,0.05
79339,4,4,0,52,6,Санкт-Петербург,56,22,Toyota,Land Cruiser 150,173.0,0,1776700.0,1253,M,0,0,1S,1S,0,1,0,0.0,0,2,0.0,Санкт-Петербург,0.05
79344,4,4,0,52,6,Санкт-Петербург,54,5,Suzuki,Jimny,85.0,1,705118.0,N,F,0,0,0,0,0,0,0,0.0,0,1,15000.0,Санкт-Петербург,-0.15
79351,4,4,0,52,6,Санкт-Петербург,28,10,Renault,Megane,138.0,1,558570.0,1096,F,0,0,0,0,0,1,0,0.0,0,2,0.0,Санкт-Петербург,0.05
79358,4,4,0,50,5,Санкт-Петербург,29,2,Renault,SR,102.0,0,337360.0,N,M,0,0,0,0,0,1,0,0.0,0,5,10000.0,Санкт-Петербург,-0.02
79362,4,4,0,53,6,Москва,40,10,BMW,X5,306.0,0,2900000.0,849,M,2,2,N,N,0,0,0,0.0,0,0,0.0,Москва,0.04
79365,7,7,0,53,6,Санкт-Петербург,70,0,Kia,Venga,124.0,0,864900.0,917,F,1L,1L,N,N,0,1,0,127.0,0,0,0.0,Санкт-Петербург,-0.21
79366,7,7,0,52,6,Санкт-Петербург,43,1998,BMW,X1,150.0,1,850000.0,6,M,0,0,N,N,0,1,0,0.0,0,0,10000.0,Ленинградская,-0.13
79376,8,8,0,1,4,Санкт-Петербург,54,24,Peugeot,3008,150.0,0,635040.0,1299,M,0,0,0,0,0,1,0,0.0,0,4,0.0,Санкт-Петербург,0.05
79380,4,4,0,52,6,Санкт-Петербург,66,9,Ford,Focus,125.0,0,626718.0,1096,M,0,0,0,0,0,1,0,0.0,0,3,12500.0,Санкт-Петербург,0.05
79399,4,4,0,13,1,Санкт-Петербург,46,25,Toyota,Tundra,386.0,1,2525600.0,616,M,2,2,1L,1L,0,0,0,42.5,0,1,0.0,Санкт-Петербург,0.03
79400,4,4,0,52,6,Санкт-Петербург,32,12,Ssang Yong,Actyon,149.0,0,657804.0,493,F,0,0,0,0,0,1,0,0.0,0,1,0.0,Санкт-Петербург,-0.02
79416,9,9,0,52,6,Москва,39,18,Nissan,Pathfinder,190.0,0,1082390.0,N,M,0,0,0,0,0,0,0,0.0,0,4,15000.0,Московская,-0.18
79424,8,8,0,53,6,Москва,45,0,Hyundai,Solaris,123.0,1,649494.0,288,F,3,3,N,N,0,0,0,0.333333333,0,0,0.0,Москва,1.45
79429,2,2,0,50,5,Санкт-Петербург,37,8,Mazda,CX-5,192.0,0,1071000.0,N,F,0,0,0,0,1,1,0,0.0,0,1,30000.0,Санкт-Петербург,-0.13
79431,2,2,0,50,5,Санкт-Петербург,57,35,Toyota,RAV4,150.0,0,1410000.0,N,M,1S,1S,N,N,0,0,0,7.0,0,0,0.0,Санкт-Петербург,-0.01
79434,8,8,0,54,6,Москва,45,18,Volkswagen,Caddy,102.0,0,490554.0,2,M,0,0,0,0,0,0,0,0.0,0,4,7500.0,Московская,0.0
79438,5,5,0,50,5,Москва,56,13,Mazda,3,120.0,0,450000.0,N,F,1L,1L,0,0,0,0,0,4.0,0,1,10000.0,Москва,-1.0
79443,8,8,0,50,5,Москва,47,20,Hyundai,Elantra,132.0,0,206600.0,N,M,0,0,0,0,1,1,0,0.0,0,5,15000.0,Москва,-0.08
79444,8,8,0,52,6,Москва,30,0,Kia,Sportage,150.0,1,1000000.0,910,F,1L,1L,N,N,0,0,0,1.0,0,0,15000.0,N,0.0
79453,8,8,0,59,3,Санкт-Петербург,38,10,Hyundai,Santa Fe,197.0,0,1005626.0,998,F,0,0,0,0,0,1,0,0.0,0,3,0.0,Санкт-Петербург,0.05
79460,7,7,0,52,6,Москва,52,15,Suzuki,Grand Vitara,140.0,1,1026558.0,260,F,1S,0,2,1L,0,0,0,2.0,0,1,20000.0,Москва,-0.38
79461,8,8,0,55,6,Москва,37,0,Ford,Focus,125.0,1,900000.0,1096,M,0,0,N,N,0,0,0,0.0,0,0,10000.0,Москва,0.1
79463,5,5,0,50,5,Санкт-Петербург,30,9,Ford,Tourneo,120.0,0,929142.0,N,M,0,0,1L,0,0,1,0,0.0,0,2,0.0,Санкт-Петербург,-0.47
79465,5,5,0,14,1,Москва,48,0,Suzuki,SX4,112.0,0,630990.0,1145,F,0,0,0,0,0,1,0,0.0,0,1,0.0,Москва,-0.06
79466,6,6,0,23,1,Москва,60,19,Chevrolet,Lanos,86.0,0,140136.0,76,M,0,0,0,0,0,1,0,0.0,0,1,0.0,Московская,0.05
79469,6,6,0,50,5,Москва,38,19,Mazda,CX-7,163.0,0,888000.0,N,F,0,0,0,0,0,1,0,0.0,0,2,30000.0,Москва,0.1
79470,5,5,0,53,6,Москва,47,2,Hyundai,Solaris,123.0,0,402169.0,320,M,0,0,0,0,0,0,0,0.0,0,2,10000.0,Москва,-1.0
79473,8,8,0,50,5,Москва,50,19,Hyundai,Solaris,123.0,0,640000.0,N,M,0,0,N,N,0,1,0,0.0,0,0,0.0,Москва,-0.11
79481,5,5,0,55,6,Москва,40,16,Toyota,RAV4,150.0,0,1163580.0,1096,M,0,0,1S,0,0,0,0,0.0,0,1,30000.0,Московская,-0.24
79488,8,8,0,55,6,Москва,34,0,Hyundai,Solaris,123.0,0,710000.0,1096,M,1S,0,N,N,0,0,0,7.0,0,0,10000.0,Московская,-0.16
79491,8,8,0,50,5,Москва,30,5,Kia,Ceed,129.0,1,784900.0,N,M,0,0,N,N,0,1,0,0.0,0,0,10000.0,Москва,-0.31
79492,8,8,0,52,6,Москва,32,0,Subaru,Forester,150.0,0,1399900.0,294,M,2,2,N,N,0,0,0,0.0,0,0,0.0,Московская,-0.26
79505,5,5,0,53,6,Москва,45,21,Nissan,Qashqai,117.0,0,610676.0,N,F,0,0,0,0,0,0,0,0.0,0,3,0.0,Москва,0.05
79508,5,5,0,59,3,Санкт-Петербург,44,25,УАЗ,3163 Patriot,128.0,1,704990.0,454,M,2,2,N,N,0,0,0,0.0,0,0,0.0,Ленинградская,-0.13
